HPO_ID,hpo,node_id,node_name,node_type,similarity
HP:0002859,Rhabdomyosarcoma,DOID:3247,rhabdomyosarcoma,Disease,100
HP:0002859,Rhabdomyosarcoma,DOID:0080900,oral rhabdomyosarcoma,Disease,95
HP:0002859,Rhabdomyosarcoma,DOID:4061,testis rhabdomyosarcoma,Disease,95
HP:0002859,Rhabdomyosarcoma,DOID:4060,breast rhabdomyosarcoma,Disease,95
HP:0002859,Rhabdomyosarcoma,DOID:4066,anus rhabdomyosarcoma,Disease,95
HP:0002859,Rhabdomyosarcoma,DOID:4047,liver rhabdomyosarcoma,Disease,95
HP:0002859,Rhabdomyosarcoma,DOID:3259,orbit rhabdomyosarcoma,Disease,95
HP:0002859,Rhabdomyosarcoma,DOID:4053,rectum rhabdomyosarcoma,Disease,95
HP:0002859,Rhabdomyosarcoma,DOID:4059,ovary rhabdomyosarcoma,Disease,95
HP:0002615,Hypotension,C0020649,Hypotension,SideEffect,100
HP:0000573,Retinal hemorrhage,C0035317,Retinal haemorrhage,SideEffect,97
HP:0000573,Retinal hemorrhage,C0392175,Renal haemorrhage,SideEffect,91
HP:0002304,Akinesia,C0085623,Akinesia,SideEffect,100
HP:0002913,Myoglobinuria,C0027080,Myoglobinuria,SideEffect,100
HP:0002913,Myoglobinuria,DOID:0080108,myoglobinuria,Disease,100
HP:0007544,Piebaldism,DOID:3263,piebaldism,Disease,100
HP:0006297,Enamel hypoplasia,C0011351,Hypoplasia enamel,SideEffect,95
HP:0006297,Enamel hypoplasia,DOID:693,dental enamel hypoplasia,Disease,95
HP:0006297,Enamel hypoplasia,DOID:0080204,renal hypoplasia,Disease,91
HP:0002835,Aspiration,C0700198,Aspiration,SideEffect,100
HP:0011713,Left bundle branch block,C0006384,Bundle branch block,SideEffect,95
HP:0011713,Left bundle branch block,C0023211,Bundle branch block left,SideEffect,95
HP:0011713,Left bundle branch block,DOID:10272,left bundle branch hemiblock,Disease,92
HP:0100633,Esophagitis,DOID:11963,esophagitis,Disease,100
HP:0100633,Esophagitis,C0014868,Oesophagitis,SideEffect,96
HP:0011986,Ectopic ossification,C0029396,Ectopic ossification,SideEffect,100
HP:0000651,Diplopia,C0012569,Diplopia,SideEffect,100
HP:0000651,Diplopia,D004172,Diplopia,Symptom,100
HP:0002890,Thyroid carcinoma,C0549473,Thyroid carcinoma,SideEffect,100
HP:0002890,Thyroid carcinoma,DOID:3963,thyroid gland carcinoma,Disease,95
HP:0002777,Tracheal stenosis,DOID:3227,tracheal stenosis,Disease,100
HP:0004796,Gastrointestinal obstruction,C0236124,Gastrointestinal obstruction,SideEffect,100
HP:0007476,Anhidrotic ectodermal dysplasia,DOID:14793,hypohidrotic ectodermal dysplasia,Disease,91
HP:0002435,Meningocele,C1261470,Meningocele,SideEffect,100
HP:0002435,Meningocele,DOID:1088,meningocele,Disease,100
HP:0012223,Splenic rupture,C0038000,Splenic rupture,SideEffect,100
HP:0011109,Chronic sinusitis,C0149516,Chronic sinusitis,SideEffect,100
HP:0011109,Chronic sinusitis,DOID:10790,chronic frontal sinusitis,Disease,95
HP:0008843,Hip osteoarthritis,C0029408,Osteoarthritis,SideEffect,95
HP:0008843,Hip osteoarthritis,DOID:8398,osteoarthritis,Disease,95
HP:0001009,Telangiectasia,C0039446,Telangiectasia,SideEffect,100
HP:0001009,Telangiectasia,DOID:1272,telangiectasis,Disease,93
HP:0002186,Apraxia,C0003635,Apraxia,SideEffect,100
HP:0002186,Apraxia,DOID:0060135,apraxia,Disease,100
HP:0002186,Apraxia,D001072,Apraxias,Symptom,93
HP:0040303,Decreased serum iron,C0235988,Serum iron decreased,SideEffect,95
HP:0002076,Migraine,C0149931,Migraine,SideEffect,100
HP:0002076,Migraine,DOID:6364,migraine,Disease,100
HP:0032388,Periventricular nodular heterotopia,DOID:0050454,periventricular nodular heterotopia,Disease,100
HP:0001971,Hypersplenism,C0020532,Hypersplenism,SideEffect,100
HP:0001971,Hypersplenism,DOID:6376,hypersplenism,Disease,100
HP:0001259,Coma,C0009421,Coma,SideEffect,100
HP:0001259,Coma,D003128,Coma,Symptom,100
HP:0010553,Oculogyric crisis,C0085637,Oculogyric crisis,SideEffect,100
HP:0010553,Oculogyric crisis,DOID:0050842,oculogyric crisis,Disease,100
HP:0001648,Cor pulmonale,C0034072,Cor pulmonale,SideEffect,100
HP:0001648,Cor pulmonale,DOID:8515,Cor pulmonale,Disease,100
HP:0001648,Cor pulmonale,DOID:8517,acute cor pulmonale,Disease,95
HP:0000149,Ovarian gonadoblastoma,DOID:3578,ovarian gonadoblastoma,Disease,100
HP:0000720,Mood swings,C0085633,Mood swings,SideEffect,100
HP:0001945,Fever,D005334,Fever,Symptom,100
HP:0001945,Fever,DOID:11100,Q fever,Disease,95
HP:0000602,Ophthalmoplegia,C0029089,Ophthalmoplegia,SideEffect,100
HP:0000602,Ophthalmoplegia,D009886,Ophthalmoplegia,Symptom,100
HP:0000602,Ophthalmoplegia,DOID:539,ophthalmoplegia,Disease,100
HP:0012539,Non-Hodgkin lymphoma,DOID:0060060,non-Hodgkin lymphoma,Disease,100
HP:0012539,Non-Hodgkin lymphoma,C0024305,Non-Hodgkin's lymphoma,SideEffect,95
HP:0100543,Cognitive impairment,C0338656,Cognitive impairment,SideEffect,100
HP:0100543,Cognitive impairment,DOID:0080832,mild cognitive impairment,Disease,95
HP:0007452,Midface capillary hemangioma,DOID:2725,capillary hemangioma,Disease,95
HP:0011419,Placental abruption,DOID:9667,placental abruption,Disease,100
HP:0003076,Glycosuria,C0017979,Glycosuria,SideEffect,100
HP:0006706,Cystic liver disease,DOID:0050770,polycystic liver disease,Disease,91
HP:0001651,Dextrocardia,DOID:9565,dextrocardia,Disease,100
HP:0033678,Acute coronary syndrome,C0948089,Acute coronary syndrome,SideEffect,100
HP:0025116,Fetal distress,D005316,Fetal Distress,Symptom,100
HP:0003139,Panhypogammaglobulinemia,C0086438,Hypogammaglobulinaemia,SideEffect,91
HP:0002446,Astrocytosis,C0024899,Mastocytosis,SideEffect,92
HP:0002446,Astrocytosis,DOID:350,mastocytosis,Disease,92
HP:0001055,Erysipelas,C0014733,Erysipelas,SideEffect,100
HP:0001055,Erysipelas,DOID:11330,erysipelas,Disease,100
HP:0007663,Reduced visual acuity,C0234632,Visual acuity reduced,SideEffect,95
HP:0001407,Hepatic cysts,C0267834,Hepatic cyst,SideEffect,96
HP:0002974,Radioulnar synostosis,DOID:9827,radioulnar synostosis,Disease,100
HP:0040075,Hypopituitarism,C0020635,Hypopituitarism,SideEffect,100
HP:0040075,Hypopituitarism,DOID:9406,hypopituitarism,Disease,100
HP:0040075,Hypopituitarism,DOID:9410,panhypopituitarism,Disease,91
HP:0011815,Cephalocele,C0014065,Encephalocele,SideEffect,92
HP:0000822,Hypertension,C0020538,Hypertension,SideEffect,100
HP:0000822,Hypertension,DOID:10763,hypertension,Disease,100
HP:0012239,Atransferrinemia,DOID:0050649,atransferrinemia,Disease,100
HP:0002697,Parietal foramina,DOID:0060285,parietal foramina,Disease,100
HP:0010619,Fibroadenoma of the breast,C0178421,Fibroadenoma of breast,SideEffect,95
HP:0010619,Fibroadenoma of the breast,DOID:1618,breast fibroadenoma,Disease,95
HP:0001115,Posterior polar cataract,DOID:0050537,posterior polar cataract,Disease,100
HP:0007705,Corneal degeneration,C0155118,Corneal degeneration,SideEffect,100
HP:0007705,Corneal degeneration,DOID:1237,corneal degeneration,Disease,100
HP:0009741,Nephrosclerosis,C0027719,Nephrosclerosis,SideEffect,100
HP:0009741,Nephrosclerosis,DOID:11664,nephrosclerosis,Disease,100
HP:0001698,Pericardial effusion,C0031039,Pericardial effusion,SideEffect,100
HP:0001698,Pericardial effusion,DOID:118,pericardial effusion,Disease,100
HP:0003073,Hypoalbuminemia,C0239981,Hypoalbuminaemia,SideEffect,97
HP:0001252,Hypotonia,C0026827,Hypotonia,SideEffect,100
HP:0007716,Uveal melanoma,DOID:6039,uveal melanoma,Disease,100
HP:0006152,Proximal symphalangism of hands,DOID:0050788,proximal symphalangism,Disease,95
HP:0006152,Proximal symphalangism of hands,DOID:0080787,proximal symphalangism 1,Disease,91
HP:0006152,Proximal symphalangism of hands,DOID:0080788,proximal symphalangism 2,Disease,91
HP:0000512,Abnormal electroretinogram,C0476397,Electroretinogram abnormal,SideEffect,95
HP:0001631,Atrial septal defect,C0018817,Atrial septal defect,SideEffect,100
HP:0001631,Atrial septal defect,DOID:1882,atrial heart septal defect,Disease,95
HP:0001631,Atrial septal defect,DOID:0110114,atrial heart septal defect 9,Disease,95
HP:0001631,Atrial septal defect,DOID:0110112,atrial heart septal defect 7,Disease,95
HP:0001631,Atrial septal defect,DOID:0110113,atrial heart septal defect 8,Disease,95
HP:0001631,Atrial septal defect,DOID:0110110,atrial heart septal defect 5,Disease,95
HP:0001631,Atrial septal defect,DOID:0110111,atrial heart septal defect 6,Disease,95
HP:0001631,Atrial septal defect,DOID:0110107,atrial heart septal defect 2,Disease,95
HP:0001631,Atrial septal defect,DOID:0110106,atrial heart septal defect 1,Disease,95
HP:0001631,Atrial septal defect,DOID:0110109,atrial heart septal defect 4,Disease,95
HP:0001631,Atrial septal defect,DOID:0110108,atrial heart septal defect 3,Disease,95
HP:0000150,Gonadoblastoma,DOID:3301,gonadoblastoma,Disease,100
HP:0002249,Melena,C0025222,Melaena,SideEffect,92
HP:0012672,Akinetic mutism,DOID:4267,akinetic mutism,Disease,100
HP:0005263,Gastritis,C0017152,Gastritis,SideEffect,100
HP:0005263,Gastritis,DOID:4029,gastritis,Disease,100
HP:0007889,Iridescent posterior subcapsular cataract,C0858617,Posterior subcapsular cataract,SideEffect,95
HP:0005994,Nodular goiter,DOID:13197,nodular goiter,Disease,100
HP:0005994,Nodular goiter,C0018023,Goiter nodular,SideEffect,95
HP:0008661,Urethral stenosis,C0041974,Urethral stenosis,SideEffect,100
HP:0002608,Celiac disease,DOID:10608,celiac disease,Disease,100
HP:0000995,Melanocytic nevus,C0027962,Melanocytic naevus,SideEffect,97
HP:0011451,Primary microcephaly,DOID:0070297,primary microcephaly,Disease,100
HP:0000015,Bladder diverticulum,C0156273,Bladder diverticulum,SideEffect,100
HP:0000015,Bladder diverticulum,DOID:11353,bladder diverticulum,Disease,100
HP:0000015,Bladder diverticulum,DOID:11354,stone in bladder diverticulum,Disease,95
HP:0001987,Hyperammonemia,C0220994,Hyperammonaemia,SideEffect,97
HP:0100019,Cortical cataract,C0271160,Cataract cortical,SideEffect,95
HP:0100019,Cortical cataract,DOID:13574,cortical senile cataract,Disease,95
HP:0001525,Severe failure to thrive,C0015544,Failure to thrive,SideEffect,95
HP:0001525,Severe failure to thrive,D005183,Failure to Thrive,Symptom,95
HP:0007131,Acute demyelinating polyneuropathy,C0270922,Demyelinating polyneuropathy,SideEffect,95
HP:0007131,Acute demyelinating polyneuropathy,DOID:5214,demyelinating polyneuropathy,Disease,95
HP:0001276,Hypertonia,C0026826,Hypertonia,SideEffect,100
HP:0002047,Malignant hyperthermia,DOID:8545,malignant hyperthermia,Disease,100
HP:0002183,Phonophobia,C0751466,Phonophobia,SideEffect,100
HP:0002183,Phonophobia,C0085636,Photophobia,SideEffect,91
HP:0002183,Phonophobia,D020795,Photophobia,Symptom,91
HP:0001636,Tetralogy of Fallot,DOID:6419,tetralogy of Fallot,Disease,100
HP:0001930,Nonspherocytic hemolytic anemia,DOID:2861,congenital nonspherocytic hemolytic anemia,Disease,95
HP:0025356,Psychomotor retardation,C0424230,Psychomotor retardation,SideEffect,100
HP:0002097,Emphysema,C0034067,Emphysema,SideEffect,100
HP:0100243,Leiomyosarcoma,DOID:1967,leiomyosarcoma,Disease,100
HP:0100243,Leiomyosarcoma,DOID:5267,anus leiomyosarcoma,Disease,95
HP:0100243,Leiomyosarcoma,DOID:3367,bone leiomyosarcoma,Disease,95
HP:0100243,Leiomyosarcoma,DOID:5259,colon leiomyosarcoma,Disease,95
HP:0100243,Leiomyosarcoma,DOID:5261,heart leiomyosarcoma,Disease,95
HP:0100243,Leiomyosarcoma,DOID:5263,ovary leiomyosarcoma,Disease,95
HP:0100243,Leiomyosarcoma,DOID:5265,lung leiomyosarcoma,Disease,95
HP:0100243,Leiomyosarcoma,DOID:5296,liver leiomyosarcoma,Disease,95
HP:0005115,Supraventricular arrhythmia,C0428974,Arrhythmia supraventricular,SideEffect,95
HP:0005115,Supraventricular arrhythmia,C1698480,Supraventricular tachyarrhythmia,SideEffect,92
HP:0001288,Gait disturbance,C0575081,Gait disturbance,SideEffect,100
HP:0001949,Hypokalemic alkalosis,C0085570,Alkalosis hypokalaemic,SideEffect,93
HP:0006725,Pancreatic adenocarcinoma,DOID:4074,pancreatic adenocarcinoma,Disease,100
HP:0006725,Pancreatic adenocarcinoma,DOID:3498,pancreatic ductal adenocarcinoma,Disease,95
HP:0006725,Pancreatic adenocarcinoma,DOID:7577,pancreatic foamy gland adenocarcinoma,Disease,95
HP:0006725,Pancreatic adenocarcinoma,DOID:5742,pancreatic acinar cell adenocarcinoma,Disease,95
HP:0006725,Pancreatic adenocarcinoma,DOID:4073,pancreatic cystadenocarcinoma,Disease,93
HP:0031292,Cutaneous abscess,C0241266,Subcutaneous abscess,SideEffect,92
HP:0002248,Hematemesis,D006396,Hematemesis,Symptom,100
HP:0002248,Hematemesis,C0018926,Haematemesis,SideEffect,96
HP:0006721,Acute lymphoblastic leukemia,DOID:9952,acute lymphoblastic leukemia,Disease,100
HP:0006721,Acute lymphoblastic leukemia,DOID:0080638,B-cell acute lymphoblastic leukemia,Disease,95
HP:0006721,Acute lymphoblastic leukemia,DOID:5603,T-cell acute lymphoblastic leukemia,Disease,95
HP:0007215,Periodic hyperkalemic paralysis,DOID:14451,hyperkalemic periodic paralysis,Disease,95
HP:0001738,Exocrine pancreatic insufficiency,DOID:13316,exocrine pancreatic insufficiency,Disease,100
HP:0001738,Exocrine pancreatic insufficiency,C0030293,Pancreatic insufficiency,SideEffect,95
HP:0012531,Pain,C0030193,Pain,SideEffect,100
HP:0012531,Pain,D010146,Pain,Symptom,100
HP:0200123,Chronic hepatitis,C0019189,Chronic hepatitis,SideEffect,100
HP:0200123,Chronic hepatitis,C0524909,Chronic hepatitis B,SideEffect,95
HP:0200123,Chronic hepatitis,C0520463,Hepatitis chronic active,SideEffect,95
HP:0000618,Blindness,C0456909,Blindness,SideEffect,100
HP:0000618,Blindness,D001766,Blindness,Symptom,100
HP:0000618,Blindness,DOID:1432,blindness,Disease,100
HP:0000618,Blindness,C0018975,Blindness day,SideEffect,95
HP:0002156,Homocystinuria,C0019880,Homocystinuria,SideEffect,100
HP:0002156,Homocystinuria,DOID:9263,homocystinuria,Disease,100
HP:0003416,Spinal canal stenosis,DOID:6725,spinal stenosis,Disease,95
HP:0010955,Dilatation of the bladder,C0549253,Bladder dilatation,SideEffect,95
HP:0002090,Pneumonia,C0032285,Pneumonia,SideEffect,100
HP:0002090,Pneumonia,DOID:552,pneumonia,Disease,100
HP:0000133,Gonadal dysgenesis,DOID:14447,gonadal dysgenesis,Disease,100
HP:0000133,Gonadal dysgenesis,DOID:14449,mixed gonadal dysgenesis,Disease,95
HP:0000133,Gonadal dysgenesis,DOID:14450,46 XX gonadal dysgenesis,Disease,95
HP:0000486,Strabismus,C0038379,Strabismus,SideEffect,100
HP:0000486,Strabismus,DOID:540,strabismus,Disease,100
HP:0001701,Pericarditis,C0031046,Pericarditis,SideEffect,100
HP:0001701,Pericarditis,DOID:1787,pericarditis,Disease,100
HP:0030223,Perseveration,C0233651,Perseveration,SideEffect,100
HP:0001279,Syncope,C0039070,Syncope,SideEffect,100
HP:0001279,Syncope,D013575,Syncope,Symptom,100
HP:0000076,Vesicoureteral reflux,DOID:9620,vesicoureteral reflux,Disease,100
HP:0012204,Recurrent vulvovaginal candidiasis,C0700345,Vulvovaginal candidiasis,SideEffect,95
HP:0012204,Recurrent vulvovaginal candidiasis,DOID:2272,vulvovaginal candidiasis,Disease,95
HP:0000725,Psychotic episodes,C0338614,Psychotic episode,SideEffect,97
HP:0002063,Rigidity,C0016722,Frigidity,SideEffect,94
HP:0001051,Seborrheic dermatitis,DOID:8741,seborrheic dermatitis,Disease,100
HP:0001051,Seborrheic dermatitis,C0036508,Seborrhoeic dermatitis,SideEffect,98
HP:0001051,Seborrheic dermatitis,DOID:8941,seborrheic infantile dermatitis,Disease,95
HP:0100774,Hyperostosis,C0020492,Hyperostosis,SideEffect,100
HP:0100774,Hyperostosis,DOID:205,hyperostosis,Disease,100
HP:0000603,Central scotoma,C0152191,Central scotoma,SideEffect,100
HP:0002912,Methylmalonic acidemia,DOID:14749,methylmalonic acidemia,Disease,100
HP:0002912,Methylmalonic acidemia,DOID:0060743,methylmalonic acidemia cblB type,Disease,95
HP:0002912,Methylmalonic acidemia,DOID:0060742,methylmalonic acidemia cblA type,Disease,95
HP:0002181,Cerebral edema,C0006114,Edema cerebral,SideEffect,95
HP:0012410,Pure red cell aplasia,DOID:1340,pure red-cell aplasia,Disease,100
HP:0012410,Pure red cell aplasia,C0034902,Aplasia pure red cell,SideEffect,95
HP:0012410,Pure red cell aplasia,C0281963,Red cell aplasia,SideEffect,95
HP:0002367,Visual hallucinations,C0233763,"Hallucination, visual",SideEffect,93
HP:0001324,Muscle weakness,D018908,Muscle Weakness,Symptom,100
HP:0003355,Aminoaciduria,C0238621,Aminoaciduria,SideEffect,100
HP:0030392,Choroid plexus carcinoma,DOID:5648,choroid plexus carcinoma,Disease,100
HP:0003302,Spondylolisthesis,DOID:6682,spondylolisthesis,Disease,100
HP:0002155,Hypertriglyceridemia,C0020557,Hypertriglyceridaemia,SideEffect,98
HP:0030080,Burkitt lymphoma,DOID:8584,Burkitt lymphoma,Disease,100
HP:0030080,Burkitt lymphoma,C0006413,Burkitt's lymphoma,SideEffect,95
HP:0003198,Myopathy,C0026848,Myopathy,SideEffect,100
HP:0003198,Myopathy,DOID:423,myopathy,Disease,100
HP:0005348,Inspiratory stridor,C0677600,Stridor inspiratory,SideEffect,95
HP:0000871,Panhypopituitarism,DOID:9410,panhypopituitarism,Disease,100
HP:0000871,Panhypopituitarism,C0020635,Hypopituitarism,SideEffect,91
HP:0000871,Panhypopituitarism,DOID:9406,hypopituitarism,Disease,91
HP:0001947,Renal tubular acidosis,C0001126,Renal tubular acidosis,SideEffect,100
HP:0001947,Renal tubular acidosis,DOID:14219,renal tubular acidosis,Disease,100
HP:0001947,Renal tubular acidosis,C0268435,Proximal renal tubular acidosis,SideEffect,95
HP:0003470,Paralysis,C0522224,Paralysis,SideEffect,100
HP:0003470,Paralysis,D010243,Paralysis,Symptom,100
HP:0001901,Polycythemia,DOID:8432,polycythemia,Disease,100
HP:0001901,Polycythemia,C0032461,Polycythaemia,SideEffect,96
HP:0001901,Polycythemia,DOID:8997,polycythemia vera,Disease,95
HP:0000369,Low-set ears,C0239234,Low set ears,SideEffect,100
HP:0001734,Annular pancreas,DOID:0060850,annular pancreas,Disease,100
HP:0001047,Atopic dermatitis,DOID:3310,atopic dermatitis,Disease,100
HP:0001047,Atopic dermatitis,C0011615,Dermatitis atopic,SideEffect,95
HP:0001047,Atopic dermatitis,DOID:0110099,atopic dermatitis 3,Disease,95
HP:0001047,Atopic dermatitis,DOID:0110098,atopic dermatitis 2,Disease,95
HP:0001047,Atopic dermatitis,DOID:0110101,atopic dermatitis 5,Disease,95
HP:0001047,Atopic dermatitis,DOID:0110100,atopic dermatitis 4,Disease,95
HP:0001047,Atopic dermatitis,DOID:0110103,atopic dermatitis 7,Disease,95
HP:0001047,Atopic dermatitis,DOID:0110102,atopic dermatitis 6,Disease,95
HP:0001047,Atopic dermatitis,DOID:0110105,atopic dermatitis 9,Disease,95
HP:0001047,Atopic dermatitis,DOID:0110104,atopic dermatitis 8,Disease,95
HP:0007313,Cerebral degeneration,DOID:1443,cerebral degeneration,Disease,100
HP:0040223,Pulmonary hemorrhage,C0151701,Pulmonary haemorrhage,SideEffect,98
HP:0000138,Ovarian cyst,C0029927,Ovarian cyst,SideEffect,100
HP:0000138,Ovarian cyst,DOID:5119,ovarian cyst,Disease,100
HP:0000970,Anhidrosis,C0003028,Anhidrosis,SideEffect,100
HP:0000970,Anhidrosis,DOID:11156,anhidrosis,Disease,100
HP:0001028,Hemangioma,DOID:255,hemangioma,Disease,100
HP:0001028,Hemangioma,C0018916,Haemangioma,SideEffect,95
HP:0001272,Cerebellar atrophy,C0740279,Cerebellar atrophy,SideEffect,100
HP:0001933,Subcutaneous hemorrhage,C0854107,Haemorrhage subcutaneous,SideEffect,93
HP:0000643,Blepharospasm,C0005747,Blepharospasm,SideEffect,100
HP:0000643,Blepharospasm,DOID:529,blepharospasm,Disease,100
HP:0000175,Cleft palate,C0008925,Cleft palate,SideEffect,100
HP:0000175,Cleft palate,DOID:674,cleft palate,Disease,100
HP:0000175,Cleft palate,DOID:0110214,cleft soft palate,Disease,95
HP:0002542,Olivopontocerebellar atrophy,DOID:14784,olivopontocerebellar atrophy,Disease,100
HP:0100665,Angioedema,C0002994,Angioedema,SideEffect,100
HP:0100665,Angioedema,DOID:1558,angioedema,Disease,100
HP:0012570,Synovial sarcoma,DOID:5485,synovial sarcoma,Disease,100
HP:0007209,Facial paralysis,C0015469,Facial paralysis,SideEffect,100
HP:0007209,Facial paralysis,DOID:13934,facial paralysis,Disease,100
HP:0007209,Facial paralysis,D005158,Facial Paralysis,Symptom,100
