,HPO_ID,hpo,node_id,node_name,HPO_LABEL,disease_id,OMIM,DOID
304,HP:0001873,Thrombocytopenia,DOID:1588,thrombocytopenia,Thrombocytopenia,OMIM:614576,614576,0070264
305,HP:0001643,Patent ductus arteriosus,C0013274,Patent ductus arteriosus,Patent ductus arteriosus,OMIM:614576,614576,0070264
306,HP:0001643,Patent ductus arteriosus,DOID:13832,patent ductus arteriosus,Patent ductus arteriosus,OMIM:614576,614576,0070264
307,HP:0001508,Failure to thrive,C0015544,Failure to thrive,Failure to thrive,OMIM:614576,614576,0070264
308,HP:0001508,Failure to thrive,D005183,Failure to Thrive,Failure to thrive,OMIM:614576,614576,0070264
309,HP:0001385,Hip dysplasia,C1328407,Hip dysplasia,Hip dysplasia,OMIM:614576,614576,0070264
310,HP:0002040,Esophageal varix,DOID:112,esophageal varix,Esophageal varix,OMIM:614576,614576,0070264
311,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,OMIM:614576,614576,0070264
312,HP:0001396,Cholestasis,C0008370,Cholestasis,Cholestasis,OMIM:614576,614576,0070264
313,HP:0001396,Cholestasis,DOID:13580,cholestasis,Cholestasis,OMIM:614576,614576,0070264
314,HP:0002028,Chronic diarrhea,C0401151,Chronic diarrhea,Chronic diarrhea,OMIM:614576,614576,0070264
315,HP:0000648,Optic atrophy,C0029124,Optic atrophy,Optic atrophy,OMIM:614576,614576,0070264
316,HP:0000648,Optic atrophy,DOID:5723,optic atrophy,Optic atrophy,OMIM:614576,614576,0070264
317,HP:0001744,Splenomegaly,C0038002,Splenomegaly,Splenomegaly,OMIM:614576,614576,0070264
318,HP:0002014,Diarrhea,DOID:13250,diarrhea,Diarrhea,OMIM:614576,614576,0070264
319,HP:0002014,Diarrhea,D003967,Diarrhea,Diarrhea,OMIM:614576,614576,0070264
320,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:614576,614576,0070264
321,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:614576,614576,0070264
322,HP:0000958,Dry skin,C0151908,Dry skin,Dry skin,OMIM:614576,614576,0070264
323,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:614576,614576,0070264
324,HP:0004386,Gastrointestinal inflammation,C1535950,Gastrointestinal inflammation,Gastrointestinal inflammation,OMIM:614576,614576,0070264
325,HP:0000104,Renal agenesis,C0542519,Renal agenesis,Renal agenesis,OMIM:614576,614576,0070264
326,HP:0000104,Renal agenesis,DOID:14766,renal agenesis,Renal agenesis,OMIM:614576,614576,0070264
327,HP:0000969,Edema,D004487,Edema,Edema,OMIM:614576,614576,0070264
328,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,OMIM:614576,614576,0070264
329,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,OMIM:614576,614576,0070264
330,HP:0000966,Hypohidrosis,C0020620,Hypohidrosis,Hypohidrosis,OMIM:301500,301500,14499
331,HP:0000966,Hypohidrosis,DOID:11155,hypohidrosis,Hypohidrosis,OMIM:301500,301500,14499
332,HP:0001131,Corneal dystrophy,C0010036,Corneal dystrophy,Corneal dystrophy,OMIM:301500,301500,14499
333,HP:0001131,Corneal dystrophy,DOID:2566,corneal dystrophy,Corneal dystrophy,OMIM:301500,301500,14499
334,HP:0002018,Nausea,C0027497,Nausea,Nausea,OMIM:301500,301500,14499
335,HP:0002018,Nausea,D009325,Nausea,Nausea,OMIM:301500,301500,14499
336,HP:0000093,Proteinuria,C0033687,Proteinuria,Proteinuria,OMIM:301500,301500,14499
337,HP:0000093,Proteinuria,D011507,Proteinuria,Proteinuria,OMIM:301500,301500,14499
338,HP:0000093,Proteinuria,DOID:576,proteinuria,Proteinuria,OMIM:301500,301500,14499
339,HP:0001681,Angina pectoris,C0002962,Angina pectoris,Angina pectoris,OMIM:301500,301500,14499
340,HP:0001681,Angina pectoris,D000787,Angina Pectoris,Angina pectoris,OMIM:301500,301500,14499
341,HP:0033678,Acute coronary syndrome,C0948089,Acute coronary syndrome,Acute coronary syndrome,OMIM:301500,301500,14499
342,HP:0000822,Hypertension,C0020538,Hypertension,Hypertension,OMIM:301500,301500,14499
343,HP:0000822,Hypertension,DOID:10763,hypertension,Hypertension,OMIM:301500,301500,14499
344,HP:0012531,Pain,C0030193,Pain,Pain,OMIM:301500,301500,14499
345,HP:0012531,Pain,D010146,Pain,Pain,OMIM:301500,301500,14499
346,HP:0001014,Angiokeratoma,DOID:479,angiokeratoma,Angiokeratoma,OMIM:301500,301500,14499
347,HP:0002013,Vomiting,C0042963,Vomiting,Vomiting,OMIM:301500,301500,14499
348,HP:0002013,Vomiting,D014839,Vomiting,Vomiting,OMIM:301500,301500,14499
349,HP:0000823,Delayed puberty,C0034012,Delayed puberty,Delayed puberty,OMIM:301500,301500,14499
350,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,OMIM:301500,301500,14499
351,HP:0001635,Congestive heart failure,DOID:6000,congestive heart failure,Congestive heart failure,OMIM:301500,301500,14499
352,HP:0001658,Myocardial infarction,C0027051,Myocardial infarction,Myocardial infarction,OMIM:301500,301500,14499
353,HP:0001658,Myocardial infarction,DOID:5844,myocardial infarction,Myocardial infarction,OMIM:301500,301500,14499
354,HP:0002014,Diarrhea,DOID:13250,diarrhea,Diarrhea,OMIM:301500,301500,14499
355,HP:0002014,Diarrhea,D003967,Diarrhea,Diarrhea,OMIM:301500,301500,14499
356,HP:0002380,Fasciculations,C0015644,Fasciculation,Fasciculations,OMIM:301500,301500,14499
357,HP:0002380,Fasciculations,D005207,Fasciculation,Fasciculations,OMIM:301500,301500,14499
358,HP:0001903,Anemia,DOID:2355,anemia,Anemia,OMIM:301500,301500,14499
359,HP:0003394,Muscle spasm,C0037763,Muscle spasms,Muscle spasm,OMIM:301500,301500,14499
360,HP:0011675,Arrhythmia,C0003811,Arrhythmia,Arrhythmia,OMIM:301500,301500,14499
361,HP:0002027,Abdominal pain,C0000737,Abdominal pain,Abdominal pain,OMIM:301500,301500,14499
362,HP:0002027,Abdominal pain,D015746,Abdominal Pain,Abdominal pain,OMIM:301500,301500,14499
363,HP:0001714,Ventricular hypertrophy,C0340279,Ventricular hypertrophy,Ventricular hypertrophy,OMIM:301500,301500,14499
364,HP:0002637,Cerebral ischemia,C0917798,Cerebral ischaemia,Cerebral ischemia,OMIM:301500,301500,14499
365,HP:0002326,Transient ischemic attack,C0007787,Transient ischaemic attack,Transient ischemic attack,OMIM:301500,301500,14499
366,HP:0003401,Paresthesia,D010292,Paresthesia,Paresthesia,OMIM:301500,301500,14499
367,HP:0003401,Paresthesia,C0030554,Paraesthesia,Paresthesia,OMIM:301500,301500,14499
368,HP:0001004,Lymphedema,DOID:4977,lymphedema,Lymphedema,OMIM:301500,301500,14499
369,HP:0001712,Left ventricular hypertrophy,C0149721,Left ventricular hypertrophy,Left ventricular hypertrophy,OMIM:301500,301500,14499
370,HP:0000969,Edema,D004487,Edema,Edema,OMIM:301500,301500,14499
371,HP:0000966,Hypohidrosis,C0020620,Hypohidrosis,Hypohidrosis,OMIM:129400,129400,0060330
372,HP:0000966,Hypohidrosis,DOID:11155,hypohidrosis,Hypohidrosis,OMIM:129400,129400,0060330
373,HP:0000175,Cleft palate,C0008925,Cleft palate,Cleft palate,OMIM:129400,129400,0060330
374,HP:0000175,Cleft palate,DOID:674,cleft palate,Cleft palate,OMIM:129400,129400,0060330
375,HP:0000968,Ectodermal dysplasia,DOID:2121,ectodermal dysplasia,Ectodermal dysplasia,OMIM:129400,129400,0060330
376,HP:0410030,Cleft lip,C0008924,Cleft lip,Cleft lip,OMIM:129400,129400,0060330
377,HP:0410030,Cleft lip,DOID:9296,cleft lip,Cleft lip,OMIM:129400,129400,0060330
378,HP:0009804,Tooth agenesis,DOID:0050591,tooth agenesis,Tooth agenesis,OMIM:129400,129400,0060330
379,HP:0000508,Ptosis,DOID:0060260,ptosis,Ptosis,OMIM:129400,129400,0060330
380,HP:0000047,Hypospadias,DOID:10892,hypospadias,Hypospadias,OMIM:129400,129400,0060330
381,HP:0000388,Otitis media,C0029882,Otitis media,Otitis media,OMIM:129400,129400,0060330
382,HP:0000388,Otitis media,DOID:10754,otitis media,Otitis media,OMIM:129400,129400,0060330
383,HP:0001159,Syndactyly,C0039075,Syndactyly,Syndactyly,OMIM:129400,129400,0060330
384,HP:0001159,Syndactyly,DOID:11193,syndactyly,Syndactyly,OMIM:129400,129400,0060330
385,HP:0001596,Alopecia,C0002170,Alopecia,Alopecia,OMIM:129400,129400,0060330
386,HP:0001596,Alopecia,DOID:987,alopecia,Alopecia,OMIM:129400,129400,0060330
387,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:129400,129400,0060330
388,HP:0000185,Cleft soft palate,DOID:0110214,cleft soft palate,Cleft soft palate,OMIM:129400,129400,0060330
389,HP:0000966,Hypohidrosis,C0020620,Hypohidrosis,Hypohidrosis,OMIM:606232,606232,0080354
390,HP:0000966,Hypohidrosis,DOID:11155,hypohidrosis,Hypohidrosis,OMIM:606232,606232,0080354
391,HP:0001265,Hyporeflexia,C0151888,Hyporeflexia,Hyporeflexia,OMIM:606232,606232,0080354
392,HP:0000505,Visual impairment,C3665347,Visual impairment,Visual impairment,OMIM:606232,606232,0080354
393,HP:0002317,Unsteady gait,C0231686,Unsteady gait,Unsteady gait,OMIM:606232,606232,0080354
394,HP:0100658,Cellulitis,C0007642,Cellulitis,Cellulitis,OMIM:606232,606232,0080354
395,HP:0100658,Cellulitis,DOID:3488,cellulitis,Cellulitis,OMIM:606232,606232,0080354
396,HP:0001252,Hypotonia,C0026827,Hypotonia,Hypotonia,OMIM:606232,606232,0080354
397,HP:0001288,Gait disturbance,C0575081,Gait disturbance,Gait disturbance,OMIM:606232,606232,0080354
398,HP:0000486,Strabismus,C0038379,Strabismus,Strabismus,OMIM:606232,606232,0080354
399,HP:0000486,Strabismus,DOID:540,strabismus,Strabismus,OMIM:606232,606232,0080354
400,HP:0000076,Vesicoureteral reflux,DOID:9620,vesicoureteral reflux,Vesicoureteral reflux,OMIM:606232,606232,0080354
401,HP:0000107,Renal cyst,C2173677,Renal cyst,Renal cyst,OMIM:606232,606232,0080354
402,HP:0002013,Vomiting,C0042963,Vomiting,Vomiting,OMIM:606232,606232,0080354
403,HP:0002013,Vomiting,D014839,Vomiting,Vomiting,OMIM:606232,606232,0080354
404,HP:0001629,Ventricular septal defect,C0018818,Ventricular septal defect,Ventricular septal defect,OMIM:606232,606232,0080354
405,HP:0001629,Ventricular septal defect,DOID:1657,ventricular septal defect,Ventricular septal defect,OMIM:606232,606232,0080354
406,HP:0001643,Patent ductus arteriosus,C0013274,Patent ductus arteriosus,Patent ductus arteriosus,OMIM:606232,606232,0080354
407,HP:0001643,Patent ductus arteriosus,DOID:13832,patent ductus arteriosus,Patent ductus arteriosus,OMIM:606232,606232,0080354
408,HP:0002046,Heat intolerance,C0231274,Heat intolerance,Heat intolerance,OMIM:606232,606232,0080354
409,HP:0003763,Bruxism,C0006325,Bruxism,Bruxism,OMIM:606232,606232,0080354
410,HP:0003763,Bruxism,DOID:2846,bruxism,Bruxism,OMIM:606232,606232,0080354
411,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,OMIM:606232,606232,0080354
412,HP:0000717,Autism,C0004352,Autism,Autism,OMIM:606232,606232,0080354
413,HP:0000508,Ptosis,DOID:0060260,ptosis,Ptosis,OMIM:606232,606232,0080354
414,HP:0000733,Stereotypy,C0038273,Stereotypy,Stereotypy,OMIM:606232,606232,0080354
415,HP:0002352,Leukoencephalopathy,C0270612,Leukoencephalopathy,Leukoencephalopathy,OMIM:606232,606232,0080354
416,HP:0001159,Syndactyly,C0039075,Syndactyly,Syndactyly,OMIM:606232,606232,0080354
417,HP:0001159,Syndactyly,DOID:11193,syndactyly,Syndactyly,OMIM:606232,606232,0080354
418,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:606232,606232,0080354
419,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:606232,606232,0080354
420,HP:0002360,Sleep disturbance,C0037317,Sleep disturbance,Sleep disturbance,OMIM:606232,606232,0080354
421,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:606232,606232,0080354
422,HP:0001004,Lymphedema,DOID:4977,lymphedema,Lymphedema,OMIM:606232,606232,0080354
423,HP:0100539,Periorbital edema,C0151205,Periorbital oedema,Periorbital edema,OMIM:606232,606232,0080354
424,HP:0000969,Edema,D004487,Edema,Edema,OMIM:606232,606232,0080354
425,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,OMIM:606232,606232,0080354
426,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,OMIM:606232,606232,0080354
427,HP:0000966,Hypohidrosis,C0020620,Hypohidrosis,Hypohidrosis,OMIM:125595,125595,0111342
428,HP:0000966,Hypohidrosis,DOID:11155,hypohidrosis,Hypohidrosis,OMIM:125595,125595,0111342
429,HP:0000962,Hyperkeratosis,C0870082,Hyperkeratosis,Hyperkeratosis,OMIM:125595,125595,0111342
430,HP:0008404,Nail dystrophy,C0221260,Nail dystrophy,Nail dystrophy,OMIM:125595,125595,0111342
431,HP:0007455,Adermatoglyphia,DOID:0111357,adermatoglyphia,Adermatoglyphia,OMIM:125595,125595,0111342
432,HP:0001596,Alopecia,C0002170,Alopecia,Alopecia,OMIM:125595,125595,0111342
433,HP:0001596,Alopecia,DOID:987,alopecia,Alopecia,OMIM:125595,125595,0111342
434,HP:0000966,Hypohidrosis,C0020620,Hypohidrosis,Hypohidrosis,OMIM:161000,161000,0111528
435,HP:0000966,Hypohidrosis,DOID:11155,hypohidrosis,Hypohidrosis,OMIM:161000,161000,0111528
436,HP:0000962,Hyperkeratosis,C0870082,Hyperkeratosis,Hyperkeratosis,OMIM:161000,161000,0111528
437,HP:0002046,Heat intolerance,C0231274,Heat intolerance,Heat intolerance,OMIM:161000,161000,0111528
438,HP:0002671,Basal cell carcinoma,C0007117,Basal cell carcinoma,Basal cell carcinoma,OMIM:224750,224750,0111647
439,HP:0002671,Basal cell carcinoma,DOID:2513,basal cell carcinoma,Basal cell carcinoma,OMIM:224750,224750,0111647
440,HP:0002860,Squamous cell carcinoma,C0007137,Squamous cell carcinoma,Squamous cell carcinoma,OMIM:224750,224750,0111647
441,HP:0002860,Squamous cell carcinoma,DOID:1749,squamous cell carcinoma,Squamous cell carcinoma,OMIM:224750,224750,0111647
442,HP:0000962,Hyperkeratosis,C0870082,Hyperkeratosis,Hyperkeratosis,OMIM:224750,224750,0111647
443,HP:0000968,Ectodermal dysplasia,DOID:2121,ectodermal dysplasia,Ectodermal dysplasia,OMIM:224750,224750,0111647
444,HP:0001806,Onycholysis,C0085661,Onycholysis,Onycholysis,OMIM:224750,224750,0111647
445,HP:0009804,Tooth agenesis,DOID:0050591,tooth agenesis,Tooth agenesis,OMIM:224750,224750,0111647
446,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:224750,224750,0111647
447,HP:0002671,Basal cell carcinoma,C0007117,Basal cell carcinoma,Basal cell carcinoma,OMIM:158320,158320,0050465
449,HP:0002671,Basal cell carcinoma,DOID:2513,basal cell carcinoma,Basal cell carcinoma,OMIM:158320,158320,0050465
451,HP:0012118,Laryngeal carcinoma,DOID:2600,laryngeal carcinoma,Laryngeal carcinoma,OMIM:158320,158320,0050465
453,HP:0002672,Gastrointestinal carcinoma,C0151544,Gastrointestinal carcinoma,Gastrointestinal carcinoma,OMIM:158320,158320,0050465
455,HP:0002672,Gastrointestinal carcinoma,DOID:0050922,gastrointestinal carcinoma,Gastrointestinal carcinoma,OMIM:158320,158320,0050465
457,HP:0100242,Sarcoma,C1261473,Sarcoma,Sarcoma,OMIM:158320,158320,0050465
459,HP:0100242,Sarcoma,DOID:1115,sarcoma,Sarcoma,OMIM:158320,158320,0050465
461,HP:0030731,Carcinoma,C0007097,Carcinoma,Carcinoma,OMIM:158320,158320,0050465
463,HP:0030731,Carcinoma,DOID:305,carcinoma,Carcinoma,OMIM:158320,158320,0050465
465,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:158320,158320,0050465
467,HP:0003003,Colon cancer,C0007102,Colon cancer,Colon cancer,OMIM:158320,158320,0050465
469,HP:0003003,Colon cancer,DOID:219,colon cancer,Colon cancer,OMIM:158320,158320,0050465
471,HP:0010614,Fibroma,C0016045,Fibroma,Fibroma,OMIM:158320,158320,0050465
473,HP:0010614,Fibroma,DOID:0050871,fibroma,Fibroma,OMIM:158320,158320,0050465
475,HP:0003002,Breast carcinoma,DOID:3459,breast carcinoma,Breast carcinoma,OMIM:158320,158320,0050465
477,HP:0002671,Basal cell carcinoma,C0007117,Basal cell carcinoma,Basal cell carcinoma,OMIM:278750,278750,0110847
478,HP:0002671,Basal cell carcinoma,DOID:2513,basal cell carcinoma,Basal cell carcinoma,OMIM:278750,278750,0110847
479,HP:0000509,Conjunctivitis,C0009763,Conjunctivitis,Conjunctivitis,OMIM:278750,278750,0110847
480,HP:0000509,Conjunctivitis,DOID:6195,conjunctivitis,Conjunctivitis,OMIM:278750,278750,0110847
481,HP:0002860,Squamous cell carcinoma,C0007137,Squamous cell carcinoma,Squamous cell carcinoma,OMIM:278750,278750,0110847
482,HP:0002860,Squamous cell carcinoma,DOID:1749,squamous cell carcinoma,Squamous cell carcinoma,OMIM:278750,278750,0110847
483,HP:0001009,Telangiectasia,C0039446,Telangiectasia,Telangiectasia,OMIM:278750,278750,0110847
484,HP:0000491,Keratitis,C0022568,Keratitis,Keratitis,OMIM:278750,278750,0110847
485,HP:0000491,Keratitis,DOID:4677,keratitis,Keratitis,OMIM:278750,278750,0110847
486,HP:0002861,Melanoma,DOID:1909,melanoma,Melanoma,OMIM:278750,278750,0110847
487,HP:0000613,Photophobia,C0085636,Photophobia,Photophobia,OMIM:278750,278750,0110847
488,HP:0000613,Photophobia,D020795,Photophobia,Photophobia,OMIM:278750,278750,0110847
489,HP:0000656,Ectropion,C0013592,Ectropion,Ectropion,OMIM:278750,278750,0110847
490,HP:0000656,Ectropion,DOID:1570,ectropion,Ectropion,OMIM:278750,278750,0110847
491,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:278750,278750,0110847
492,HP:0000621,Entropion,DOID:12397,entropion,Entropion,OMIM:278750,278750,0110847
493,HP:0002586,Peritonitis,C0031154,Peritonitis,Peritonitis,OMIM:249100,249100,2987
494,HP:0002586,Peritonitis,DOID:8283,peritonitis,Peritonitis,OMIM:249100,249100,2987
495,HP:0002240,Hepatomegaly,C0019209,Hepatomegaly,Hepatomegaly,OMIM:249100,249100,2987
496,HP:0002829,Arthralgia,C0003862,Arthralgia,Arthralgia,OMIM:249100,249100,2987
497,HP:0002829,Arthralgia,D018771,Arthralgia,Arthralgia,OMIM:249100,249100,2987
498,HP:0100749,Chest pain,C0008031,Chest pain,Chest pain,OMIM:249100,249100,2987
499,HP:0100749,Chest pain,D002637,Chest Pain,Chest pain,OMIM:249100,249100,2987
500,HP:0001945,Fever,D005334,Fever,Fever,OMIM:249100,249100,2987
501,HP:0001055,Erysipelas,C0014733,Erysipelas,Erysipelas,OMIM:249100,249100,2987
502,HP:0001055,Erysipelas,DOID:11330,erysipelas,Erysipelas,OMIM:249100,249100,2987
503,HP:0012531,Pain,C0030193,Pain,Pain,OMIM:249100,249100,2987
504,HP:0012531,Pain,D010146,Pain,Pain,OMIM:249100,249100,2987
505,HP:0001701,Pericarditis,C0031046,Pericarditis,Pericarditis,OMIM:249100,249100,2987
506,HP:0001701,Pericarditis,DOID:1787,pericarditis,Pericarditis,OMIM:249100,249100,2987
507,HP:0002315,Headache,C0018681,Headache,Headache,OMIM:249100,249100,2987
508,HP:0002315,Headache,D006261,Headache,Headache,OMIM:249100,249100,2987
509,HP:0100280,Crohn's disease,C0010346,Crohn's disease,Crohn's disease,OMIM:249100,249100,2987
510,HP:0100280,Crohn's disease,DOID:8778,Crohn's disease,Crohn's disease,OMIM:249100,249100,2987
511,HP:0002013,Vomiting,C0042963,Vomiting,Vomiting,OMIM:249100,249100,2987
512,HP:0002013,Vomiting,D014839,Vomiting,Vomiting,OMIM:249100,249100,2987
513,HP:0001369,Arthritis,C0003864,Arthritis,Arthritis,OMIM:249100,249100,2987
514,HP:0001369,Arthritis,DOID:848,arthritis,Arthritis,OMIM:249100,249100,2987
515,HP:0012622,Chronic kidney disease,C1561643,Chronic kidney disease,Chronic kidney disease,OMIM:249100,249100,2987
516,HP:0012622,Chronic kidney disease,DOID:784,chronic kidney disease,Chronic kidney disease,OMIM:249100,249100,2987
517,HP:0011458,Abdominal symptom,C0740651,Abdominal symptom,Abdominal symptom,OMIM:249100,249100,2987
518,HP:0001287,Meningitis,C0025289,Meningitis,Meningitis,OMIM:249100,249100,2987
519,HP:0001287,Meningitis,DOID:9471,meningitis,Meningitis,OMIM:249100,249100,2987
520,HP:0002202,Pleural effusion,C0032227,Pleural effusion,Pleural effusion,OMIM:249100,249100,2987
521,HP:0001744,Splenomegaly,C0038002,Splenomegaly,Splenomegaly,OMIM:249100,249100,2987
522,HP:0002014,Diarrhea,DOID:13250,diarrhea,Diarrhea,OMIM:249100,249100,2987
523,HP:0002014,Diarrhea,D003967,Diarrhea,Diarrhea,OMIM:249100,249100,2987
524,HP:0100796,Orchitis,C0029191,Orchitis,Orchitis,OMIM:249100,249100,2987
525,HP:0100796,Orchitis,DOID:2518,orchitis,Orchitis,OMIM:249100,249100,2987
526,HP:0011897,Neutrophilia,C3665444,Neutrophilia,Neutrophilia,OMIM:249100,249100,2987
527,HP:0001974,Leukocytosis,C0023518,Leukocytosis,Leukocytosis,OMIM:249100,249100,2987
528,HP:0002027,Abdominal pain,C0000737,Abdominal pain,Abdominal pain,OMIM:249100,249100,2987
529,HP:0002027,Abdominal pain,D015746,Abdominal Pain,Abdominal pain,OMIM:249100,249100,2987
530,HP:0000100,Nephrotic syndrome,C0027726,Nephrotic syndrome,Nephrotic syndrome,OMIM:249100,249100,2987
531,HP:0000100,Nephrotic syndrome,DOID:1184,nephrotic syndrome,Nephrotic syndrome,OMIM:249100,249100,2987
532,HP:0004386,Gastrointestinal inflammation,C1535950,Gastrointestinal inflammation,Gastrointestinal inflammation,OMIM:249100,249100,2987
533,HP:0045073,Serositis,C0036749,Serositis,Serositis,OMIM:249100,249100,2987
534,HP:0011034,Amyloidosis,C0002726,Amyloidosis,Amyloidosis,OMIM:249100,249100,2987
535,HP:0011034,Amyloidosis,DOID:9120,amyloidosis,Amyloidosis,OMIM:249100,249100,2987
536,HP:0000969,Edema,D004487,Edema,Edema,OMIM:249100,249100,2987
537,HP:0002019,Constipation,C0009806,Constipation,Constipation,OMIM:249100,249100,2987
538,HP:0002019,Constipation,D003248,Constipation,Constipation,OMIM:249100,249100,2987
539,HP:0002019,Constipation,DOID:2089,constipation,Constipation,OMIM:249100,249100,2987
540,HP:0003326,Myalgia,C0231528,Myalgia,Myalgia,OMIM:249100,249100,2987
541,HP:0003326,Myalgia,D063806,Myalgia,Myalgia,OMIM:249100,249100,2987
